시간,축구장_시간당발전량,학생회관_시간당발전량,중앙창고_시간당발전량,학사과정_시간당발전량,다산빌딩_시간당발전량,시설관리동_시간당발전량,대학C동_시간당발전량,동물실험동_시간당발전량,중앙도서관_시간당발전량,LG도서관_시간당발전량,신재생에너지동_시간당발전량,삼성환경동_시간당발전량,중앙연구기기센터_시간당발전량,산업협력관_시간당발전량,기숙사 B동_시간당발전량,자연과학동_시간당발전량,지면온도(°C),기온(°C),풍속,습도(%),남북바람성분,1시간기온,습도,풍향,동서바람성분
2023-07-18 17:00:00,-0.4,0.3,0.0,0.0,-0.1,0.1,0.4,0.6,0.3,0.0,0.0,0.0,0.3,1.8,0.5,10.4,27.0,25.3,0.8031963470319635,99,0.236986301369863,24.771689497716896,95.0,236.36529680365297,0.6178082191780822
2023-07-18 18:00:00,0.6,0.6,0.0,0.0,0.1,1.0,0.5,0.9,0.0,0.7,0.8,0.0,0.5,2.5,0.9,33.283000000000015,26.7,25.3,0.8214611872146119,99,-0.0433789954337899,24.228310502283104,95.0,249.9543378995434,0.6484018264840182
2023-07-18 19:00:00,4.6,1.8,0.7,0.9,1.2,4.1,0.9,3.3,1.5,1.8,3.8,3.3,5.2,6.7,3.3,20.543000000000003,26.6,25.8,0.8452054794520548,99,-0.3552511415525114,24.228310502283104,96.14155251141553,276.60730593607303,0.6876712328767123
2023-07-18 20:00:00,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9700000000000013,26.1,25.2,0.8918454935622318,99,-0.6416309012875536,24.0,96.07296137339056,301.14592274678114,0.6738197424892703
2023-07-18 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,24.9,0.8725321888412018,99,-0.7630901287553649,24.0,95.0,309.0085836909871,0.6381974248927038
2023-07-18 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,25.2,0.934334763948498,99,-1.2206008583690988,24.0,95.0,322.0214592274678,0.5686695278969958
2023-07-18 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,25.1,1.1816,99,-1.66,25.0,94.0,332.4,0.5508
2023-07-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,25.0,1.3272,99,-1.9,25.4,92.0,336.8,0.4392
2023-07-19 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,25.0,1.4472,99,-2.12,26.2,89.0,271.6,0.282
2023-07-19 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,24.7,1.5933333333333333,99,-2.303703703703704,27.25925925925926,82.96296296296296,255.66666666666663,0.1177777777777777
2023-07-19 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,24.4,1.597037037037037,99,-2.362962962962963,28.14814814814815,79.25925925925925,258.1481481481481,0.0585185185185185
2023-07-19 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,24.3,1.4855555555555555,99,-2.240740740740741,29.14814814814815,76.11111111111111,259.85185185185185,0.037037037037037
2023-07-19 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,23.6,1.330716723549488,99,-1.977815699658703,30.146757679180887,74.38566552901024,238.1296928327645,0.1187713310580204
2023-07-19 06:00:00,0.0,0.0,0.0,0.0,-0.2,-0.6,0.3,0.3,0.1,0.0,0.6,0.0,0.0,0.9,0.3,2.8,24.9,23.6,1.1184300341296929,99,-1.733788395904437,30.146757679180887,73.53242320819113,287.1331058020478,0.2334470989761092
2023-07-19 07:00:00,9.5,5.0,3.3,3.0,2.2,10.3,1.2,2.6,2.5,3.2,5.8,4.6,7.7,9.7,5.3,14.5,25.7,24.0,1.067235494880546,99,-1.6143344709897611,29.976109215017065,71.8259385665529,337.0546075085324,0.384641638225256
2023-07-19 08:00:00,12.6,6.0,4.6,4.1,4.0,12.7,1.9,5.1,4.3,5.4,10.2,8.5,14.6,14.8,5.8,50.8,26.5,24.2,1.0877966101694916,99,-1.4152542372881356,29.661016949152543,75.08474576271186,325.49152542372883,0.5444067796610169
2023-07-19 09:00:00,15.5,6.1,4.3,4.7,5.4,14.8,2.7,6.3,4.8,6.4,11.5,9.4,17.9,17.4,10.8,86.6,27.5,24.8,0.9684745762711864,99,-0.9983050847457628,28.661016949152543,77.54237288135593,263.77966101694915,0.4579661016949152
2023-07-19 10:00:00,51.4,14.7,10.7,9.5,15.9,37.6,7.5,13.5,14.0,23.1,43.2,27.1,56.1,57.3,17.5,124.2,29.1,25.7,0.699322033898305,99,-0.3016949152542373,27.661016949152543,82.54237288135593,257.6949152542373,0.2322033898305084
2023-07-19 11:00:00,33.5,11.1,7.4,7.3,9.2,29.4,4.0,10.2,8.1,11.0,18.3,15.5,29.2,26.6,13.2,148.7,31.7,27.0,0.6946666666666667,98,-0.1166666666666666,26.33333333333333,86.66666666666667,262.0,0.1853333333333333
2023-07-19 12:00:00,121.2,33.7,23.5,20.6,23.5,98.3,5.3,32.8,25.8,29.9,27.7,26.4,56.9,44.6,20.2,173.3,35.3,27.9,0.709,86,0.0833333333333333,26.0,90.0,218.16666666666663,0.0473333333333333
2023-07-19 13:00:00,58.8,17.3,11.4,10.9,14.7,52.9,6.0,20.1,13.0,18.4,27.9,24.9,45.9,42.6,43.5,173.9,34.6,28.6,0.6566666666666666,85,0.1833333333333333,25.166666666666668,91.66666666666669,224.16666666666663,0.0473333333333333
2023-07-19 14:00:00,86.0,11.2,7.3,7.1,24.9,31.1,10.0,18.0,20.4,28.7,47.8,39.6,76.8,26.9,11.8,103.5,36.2,29.8,0.6256493506493507,81,0.3266233766233766,24.837662337662337,92.43506493506491,169.17532467532467,0.0012987012987012
2023-07-19 15:00:00,93.5,25.9,16.3,13.3,25.5,78.7,9.6,27.9,21.4,29.8,46.9,41.9,79.7,70.9,13.2,46.4,34.3,29.7,0.5980519480519481,79,0.3155844155844156,24.48701298701299,93.24675324675324,171.07792207792207,0.0389610389610389
2023-07-19 16:00:00,74.7,21.8,12.8,13.8,20.8,67.1,8.1,23.2,17.9,24.0,39.1,35.5,66.1,64.6,27.2,111.8,34.5,29.9,0.8557692307692307,77,0.6394230769230769,24.0,95.0,154.57692307692307,0.0403846153846153
2023-07-19 17:00:00,47.2,15.2,7.3,9.0,14.9,45.4,6.2,16.7,13.1,15.8,27.8,25.5,47.5,35.8,11.7,27.4,31.4,28.8,0.7031963470319634,91,0.4205479452054794,24.0,95.0,161.25114155251143,0.05662100456621
2023-07-19 18:00:00,20.5,6.6,2.5,4.1,6.9,22.0,2.9,8.2,6.5,7.4,13.2,11.8,22.4,26.9,11.6,11.9,29.3,28.5,0.580365296803653,93,0.1977168949771689,23.684931506849317,95.0,196.73972602739727,0.002283105022831
2023-07-19 19:00:00,2.2,1.4,0.5,0.9,1.4,4.2,0.9,2.1,1.6,1.7,3.8,2.8,4.9,6.0,2.5,4.0,28.6,28.4,0.6771689497716895,93,0.2575342465753424,23.45662100456621,95.0,219.5159817351598,0.010958904109589
2023-07-19 20:00:00,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,26.9,0.6283261802575107,97,0.1708154506437768,23.21459227467811,95.0,142.36051502145924,-0.1566523605150214
2023-07-19 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,26.3,0.6429184549356223,98,-0.3081545064377682,23.07296137339056,95.0,129.84978540772534,-0.3570815450643776
2023-07-19 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,25.1,0.8145922746781116,99,-0.4510729613733905,23.643776824034333,95.0,55.97854077253219,-0.5643776824034334
2023-07-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,25.2,0.88,99,-0.52,24.4,91.0,52.2,-0.54
2023-07-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,24.7,1.08,99,-0.58,26.0,86.0,51.8,-0.54
2023-07-20 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,24.4,1.18,99,-0.76,27.2,82.0,45.4,-0.46
2023-07-20 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,24.1,1.3074074074074074,99,-0.7148148148148148,28.444444444444443,76.85185185185185,49.2962962962963,-0.4666666666666667
2023-07-20 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,24.1,1.174074074074074,99,-0.3555555555555555,29.444444444444443,72.4074074074074,69.92592592592592,-0.5370370370370371
2023-07-20 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,24.0,0.9111111111111112,99,-0.0037037037037037,30.074074074074076,70.55555555555556,91.11111111111111,-0.3296296296296296
2023-07-20 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,23.7,0.9170648464163824,99,0.3122866894197952,30.805460750853243,66.8259385665529,237.24232081911265,0.0515358361774744
2023-07-20 06:00:00,0.0,0.0,0.0,0.0,-0.2,-0.4,0.2,0.1,0.0,0.0,0.5,0.0,0.0,0.7,0.1,0.0,24.9,23.8,1.0075085324232085,99,0.3221843003412969,30.805460750853243,66.8259385665529,245.9453924914676,0.6904436860068259
2023-07-20 07:00:00,4.6,1.7,0.9,0.7,1.0,3.7,0.8,1.9,1.2,1.6,3.2,2.4,4.4,5.5,1.9,0.9,25.5,24.1,1.349146757679181,99,0.1976109215017064,30.48805460750853,66.8259385665529,250.5665529010239,1.161433447098976
2023-07-20 08:00:00,16.9,6.1,3.9,3.6,4.4,15.2,2.2,5.8,4.0,5.6,9.9,8.1,15.1,21.2,7.3,8.0,26.7,24.5,1.8542372881355933,99,-0.035593220338983,29.322033898305083,72.54237288135593,261.3898305084746,1.701694915254237
2023-07-20 09:00:00,63.3,18.8,13.7,10.1,9.9,43.7,4.6,15.8,11.3,14.6,24.1,20.1,38.3,37.2,9.4,53.9,29.9,26.2,1.8440677966101693,99,-0.288135593220339,28.322033898305083,78.38983050847457,274.23728813559325,1.6745762711864407
2023-07-20 10:00:00,35.5,25.4,17.9,15.5,18.7,68.1,7.7,20.9,17.8,24.1,39.7,34.0,65.1,64.3,25.8,18.1,33.7,27.8,1.230508474576271,95,-0.1203389830508474,27.322033898305083,83.30508474576271,269.89830508474574,1.0610169491525423
2023-07-20 11:00:00,104.9,26.1,19.2,5.5,22.8,79.3,3.7,26.6,19.4,28.7,46.4,41.8,74.9,75.6,20.3,32.9,38.7,29.9,0.9833333333333332,82,-0.1833333333333333,26.33333333333333,87.5,276.5,0.9166666666666666
2023-07-20 12:00:00,96.5,30.2,20.9,14.5,23.8,85.1,9.7,23.6,22.9,31.4,46.9,42.6,79.2,77.1,26.0,4.9,39.1,30.6,0.9166666666666666,70,-0.0166666666666666,26.0,89.16666666666667,262.1666666666667,0.7166666666666667
2023-07-20 13:00:00,84.1,33.1,18.9,19.2,24.2,79.8,11.4,29.7,28.3,38.8,52.8,37.4,92.4,49.9,28.5,8.6,37.9,30.9,0.7166666666666667,74,-0.1333333333333333,25.5,90.83333333333331,285.5,0.3833333333333333
2023-07-20 14:00:00,53.6,14.1,9.3,9.8,13.4,39.9,5.1,14.9,10.9,15.3,24.9,23.1,42.7,41.8,22.0,19.4,37.5,31.1,0.7922077922077922,69,-0.3538961038961039,25.0,93.24675324675324,253.83116883116884,0.0974025974025974
2023-07-20 15:00:00,76.6,24.4,15.4,15.7,23.8,74.8,9.4,25.2,20.0,28.0,45.4,39.1,73.2,48.1,15.2,6.4,35.1,30.9,0.8084415584415584,66,-0.3766233766233766,24.837662337662337,93.37662337662336,106.25974025974024,-0.3220779220779221
2023-07-20 16:00:00,61.1,16.8,10.2,10.1,15.9,49.5,6.1,17.3,12.8,17.3,28.9,26.3,47.7,36.0,20.2,8.2,33.8,30.6,0.7153846153846154,71,-0.2221153846153846,24.0,95.0,63.41346153846154,-0.5288461538461539
2023-07-20 17:00:00,18.5,6.0,3.6,3.5,4.8,15.5,2.2,5.8,4.5,5.9,10.2,8.7,15.9,22.4,6.9,2.6,31.7,29.2,0.8401826484018264,88,0.0095890410958904,24.0,95.0,87.3013698630137,-0.5228310502283106
2023-07-20 18:00:00,29.2,8.6,4.0,5.5,9.0,28.0,3.7,10.3,7.9,9.6,16.9,14.9,28.3,28.9,12.0,4.4,31.3,29.5,0.780365296803653,85,0.1977168949771689,23.91324200913242,95.4337899543379,102.65753424657534,-0.717351598173516
2023-07-20 19:00:00,4.5,1.9,1.0,1.0,1.4,4.8,1.0,2.2,1.7,2.1,4.0,3.1,5.7,6.0,2.5,14.0,28.7,25.3,0.9401826484018264,99,0.545662100456621,23.228310502283104,96.14155251141553,127.95890410958904,-0.7488584474885844
2023-07-20 20:00:00,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,25.2,0.949785407725322,99,0.5072961373390558,23.0,98.92703862660944,122.08583690987123,-0.7854077253218884
2023-07-20 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,25.1,1.1927038626609443,99,0.707725321888412,23.21459227467811,98.92703862660944,127.67811158798284,-0.9351931330472104
2023-07-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,25.2,1.5639484978540772,99,1.207725321888412,24.0,95.0,142.75107296137338,-0.934763948497854
2023-07-20 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,25.0,2.02,99,1.64,25.0,94.0,146.0,-1.1
2023-07-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,24.6,2.34,99,1.96,26.2,89.0,148.8,-1.2
2023-07-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,24.4,2.66,99,2.28,27.8,80.0,150.2,-1.32
2023-07-21 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,24.3,2.8703703703703702,99,2.5074074074074075,29.25925925925926,71.85185185185185,151.66666666666666,-1.3703703703703705
2023-07-21 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,24.0,3.0148148148148146,99,2.5407407407407407,30.25925925925926,63.7037037037037,149.22222222222223,-1.5555555555555556
2023-07-21 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,23.6,3.1814814814814816,99,2.6444444444444444,31.074074074074076,58.7037037037037,148.22222222222223,-1.6888888888888889
2023-07-21 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,23.6,3.285324232081911,99,2.6706484641638224,31.31740614334471,55.11945392491467,145.94880546075086,-1.84641638225256
2023-07-21 06:00:00,0.0,0.0,0.0,0.0,-0.2,-0.4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3,0.1,-0.2,24.8,23.6,3.304778156996587,99,2.6901023890784983,31.31740614334471,55.11945392491467,145.63139931740614,-1.8976109215017063
2023-07-21 07:00:00,1.5,1.2,0.6,0.7,0.7,2.5,0.8,1.2,1.1,1.4,2.9,1.9,3.7,3.7,1.9,7.2,25.7,23.9,3.2706484641638225,99,2.692491467576792,31.146757679180887,55.11945392491467,146.87372013651878,-1.826962457337884
2023-07-21 08:00:00,10.8,3.7,2.2,2.0,2.5,8.8,1.5,3.5,2.6,3.4,5.7,4.8,8.2,9.5,4.1,37.1,27.0,24.1,3.269491525423729,99,2.7101694915254235,30.305084745762716,58.389830508474574,147.59322033898306,-1.7576271186440675
2023-07-21 09:00:00,59.2,17.6,15.3,8.1,8.5,48.0,4.7,13.2,12.6,13.2,20.5,11.9,22.4,45.4,20.4,77.8,29.5,25.8,2.7101694915254235,99,2.3440677966101693,29.305084745762716,64.23728813559322,150.9322033898305,-1.3186440677966105
2023-07-21 10:00:00,71.9,23.1,16.8,14.1,16.4,60.2,7.1,20.2,15.8,21.6,36.0,31.1,57.8,58.0,24.8,114.1,33.1,28.2,2.057627118644068,95,1.7745762711864406,27.47457627118644,70.08474576271186,149.74576271186442,-1.035593220338983
2023-07-21 11:00:00,89.3,26.5,18.5,17.0,20.9,74.1,8.8,24.3,19.2,27.2,43.3,37.7,72.3,73.1,30.2,115.1,37.8,30.4,2.083333333333333,79,1.6833333333333331,26.33333333333333,75.0,144.0,-1.25
2023-07-21 12:00:00,103.0,28.9,19.9,18.0,11.0,83.2,9.3,26.6,21.5,30.1,44.2,14.7,72.4,77.9,33.0,165.1,40.4,31.6,2.216666666666667,66,1.6666666666666667,25.33333333333333,80.0,139.5,-1.4666666666666666
2023-07-21 13:00:00,109.3,29.8,19.2,18.7,26.2,87.0,10.1,28.9,22.8,32.0,50.3,45.6,85.4,83.8,36.0,171.0,42.1,32.5,2.533333333333333,65,1.85,24.666666666666668,81.66666666666667,138.0,-1.7333333333333334
2023-07-21 14:00:00,46.5,19.0,12.0,9.7,15.1,55.9,6.8,14.2,14.3,20.8,25.9,24.9,44.7,40.5,17.4,158.1,41.7,32.5,2.5733766233766238,58,1.7597402597402598,24.350649350649352,83.24675324675324,133.64935064935065,-1.875974025974026
2023-07-21 15:00:00,86.9,21.6,14.5,16.3,23.7,68.8,8.9,28.5,23.2,29.6,45.6,39.6,75.9,74.6,34.7,136.7,39.9,31.6,2.5863636363636364,64,1.6863636363636365,23.863636363636363,84.05844155844156,131.02597402597402,-1.9350649350649352
2023-07-21 16:00:00,87.6,26.2,12.7,12.6,17.5,75.4,8.1,18.4,15.5,20.4,29.8,32.5,59.9,51.1,19.8,115.6,38.0,31.4,3.0634615384615387,63,2.035576923076923,24.0,84.8076923076923,132.03846153846155,-2.2596153846153846
2023-07-21 17:00:00,28.9,11.8,5.8,6.0,10.3,35.6,4.9,7.8,8.6,11.8,16.7,17.8,26.5,23.5,14.2,79.7,35.4,30.3,2.960730593607306,66,1.9205479452054797,23.315068493150687,84.5662100456621,130.63013698630138,-2.24337899543379
2023-07-21 18:00:00,8.3,3.3,1.6,1.6,2.7,8.0,1.4,3.3,2.5,3.1,5.9,4.9,8.9,8.7,3.8,32.8,32.2,29.0,2.926027397260274,62,1.9858447488584476,23.315068493150687,84.5662100456621,132.59817351598173,-2.148858447488585
2023-07-21 19:00:00,-0.8,0.4,0.0,0.0,0.1,0.3,0.4,0.7,0.0,0.0,0.7,0.0,0.3,1.9,0.7,4.4,29.8,28.5,3.082648401826484,64,2.1141552511415527,23.315068493150687,85.0,132.8584474885845,-2.2598173515981737
2023-07-21 20:00:00,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,27.1,3.186266094420601,69,2.0858369098712446,23.570815450643774,85.0,131.3519313304721,-2.407725321888412
2023-07-21 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,26.4,3.378969957081545,74,2.1429184549356224,23.570815450643774,85.0,129.63948497854076,-2.6004291845493563
2023-07-21 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.3,3.771673819742489,80,2.6,23.78540772532189,82.14592274678111,133.21030042918454,-2.736051502145923
2023-07-21 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,25.4,4.22,83,3.04,24.8,82.0,135.6,-2.9
2023-07-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,25.0,25.1,4.48,84,3.22,25.0,81.0,135.0,-3.06
2023-07-22 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,24.9,4.58,85,3.3,26.0,79.0,134.8,-3.08
2023-07-22 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,24.8,4.492592592592593,88,3.344444444444445,26.11111111111111,79.44444444444444,136.66666666666666,-2.888888888888889
2023-07-22 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,24.7,4.559259259259259,89,3.466666666666667,26.74074074074074,80.37037037037037,138.5185185185185,-2.862962962962963
